Date,Tweet,Sentiment
2023-05-12 07:46:12+00:00,@bankbsi_id Bsi mobilenya belum nih,0
2023-05-12 07:45:47+00:00,Sampai sekarang belum bisa min @bankbsi_id,0
2023-05-12 07:45:24+00:00,@conjvert @bankbsi_id sama aja say nihil semua capeee banget,0
2023-05-12 07:45:00+00:00,@haibaeeee @bankbsi_id udah cek berkala ka bsi mobilenya? seharusnya udah mulai pulih ya ka,1
2023-05-12 07:44:54+00:00,"@bankbsi_id Luar biasa min,
Rekor baru nih.
4 hari 

Dengan alasan maintanance",0
2023-05-12 07:44:47+00:00,Tolong ya tanggapan nya @bankbsi_id,1
2023-05-12 07:42:59+00:00,"gw cuman curiga bsi sengaja diganggu buat jatuhin bsi
pelakunya paling mungkin cina pemilik bank",1
2023-05-12 07:42:22+00:00,@agungw_yudhi @bankbsi_id setauku bertahap ka untuk akses atm dll. coba aja ka ke kcp terdekat,1
2023-05-12 07:42:18+00:00,"@bankbsi_id Min, tadi saya TF dari bank lain ke BSI, di status transaksi berhasil, tapi cek saldo BSI belum masuk. Gimana nih min ?",0
2023-05-12 07:41:14+00:00,"@bankbsi_id Klik aktivasi udah bisa, tapi pas verifikasi wajah gabisa terus. 

Giliran dilanjutin verifikasi ke Video Call gini trs ktrngan nya 😒 https://t.co/nIJx6ZS24W",0
2023-05-12 07:40:28+00:00,"@bankbsi_id mau top up masih ga bisa, transaksi mobile belum bisa gimana ini, nunggu satu minggu apa bru bisa?",0
2023-05-12 07:40:20+00:00,Bank terkonyol jatuh kepala @bankbsi_id . Sistem eror sampe hampir seminggu. Luar biasa,0
2023-05-12 07:39:31+00:00,@_eskopikaramel @bankbsi_id Padahal lg butuh bgt top up e wallet 😭,0
2023-05-12 07:38:40+00:00,@ssstef_ @bankbsi_id wkwkw aku blm bayar cicilan bulan ini deh jadinya.. ntar dulu dah,0
2023-05-12 07:37:38+00:00,@bankbsi_id @AhmadGozali Bohong banget astagaaa,0
2023-05-12 07:36:16+00:00,"@bankbsi_id Pake mesin ATM mandiri, saldo nya transferin ke rek lain, beres deh
Cepet2 pindahin saldo nya biar ga cape hati",0
2023-05-12 07:34:27+00:00,"@bankbsi_id udah bisa Alhamdulillah, dana diamanin dulu ke sebelah, mudah2an cepet beres ya",1
2023-05-12 07:33:25+00:00,"@bankbsi_id Akankah terjadi bankrun dari BSI, let see",0
2023-05-12 07:33:20+00:00,@bankbsi_id Terpantau mau beli pulsa ga bisa https://t.co/7ErTpJo3xM,0
2023-05-12 07:31:38+00:00,"@bankbsi_id Saya blm bisa tarik tunai dr hp nih, min",0
2023-05-12 07:30:22+00:00,@bankbsi_id capekkk gw mah udah mau seminggu masih belom bisa transaksi make Aplikasinya,0
2023-05-12 07:29:56+00:00,@bankbsi_id Tadi pagi sekitar jam 10.30 sempatin ke BSI utk skdar print buku. Katanya blm bs min. Tp ATM bisa. Piye min.,0
2023-05-12 07:28:32+00:00,@bankbsi_id Sebelah mana yang uda bisa min?belum bisa gini,0
2023-05-12 07:27:01+00:00,"@bankbsi_id masih belim bisa transaksi apapun ,top up shope ,dana ,tf masih gagal",0
2023-05-12 07:26:56+00:00,@bankbsi_id UDAH MAU SEMINGGU GABISA !!!!! SAMPAH,0
2023-05-12 07:26:01+00:00,@bankbsi_id Ni Ahli IT nya bego apa gmna Maintenence aja lama bgt,0
2023-05-12 07:25:16+00:00,"@birurossoneri @bankbsi_id setahuku bisa terus ada pemulihan ka, tapi td saya cek berkala, fitur2 tf pakai tf online bisa ka, asal jgn pakai bi fast",1
2023-05-12 07:22:46+00:00,"Di Aceh, karena hukum qonun, bank konvensional gak boleh beroperasi. BSI jadi salah satu bank paling banyak di gunakan. 

Ketika IT BSI down, warga Aceh merana. Banyak transaksi yang terganggu. Bisnis babak belur. 

Semoga kerusakan server BSI bisa cepat pulih.",0
2023-05-12 07:22:03+00:00,"@bankbsi_id parah banget bsi, kalo gini terus mending pindah haluan aja dah https://t.co/kqZUZPq4oU",0
2023-05-12 07:21:26+00:00,@bankbsi_id Alhamdulillah... baru saja saya Cek Saldo dan Transfer sudah lancar.,1
2023-05-12 07:21:14+00:00,@bankbsi_id Apakah ada sabotase? Knapa BSI bisa bermasalah spt itu,0
2023-05-12 07:21:00+00:00,"Betapa hebatnya serangan siber terhadap industri perbankan di tanah air, belum pernah terjadi dalam sejarah perbankan Indonesia sebelumnya terkait lumpuhnya layanan Bank Syariah Indonesia (BSI) yang sudah berlalu 4 hari, sejak Senin (8/5/2023).

Lumpuhnya layanan BSI selama berhari-hari, dinilai sebagai kejadian langka. Hal ini harus menjadi perhatian seluruh perbankan nasional, termasuk pemerintah. 

Bisa jadi, lemahnya keamanan siber di perbankan nasional merupakan dampak dari siatuasi perbankan global yang tidak sedang baik-baik saja.",1
2023-05-12 07:20:10+00:00,"@bankbsi_id Maaf pak bagai mana mengajukan pinjaman lewat aplikasi kok informasinya, permintaan tidak dapat di proses cobalagi?",0
2023-05-12 07:19:50+00:00,@bankbsi_id Kamu membuatku tidak nyamaaaaan 😭 Sampai udah mikirin mau ambil tabungan buat pindah bank. Mbangking nyaaa ooooiiiii https://t.co/7jp6ouTwfO,0
2023-05-12 07:19:00+00:00,@david_gliath @bankbsi_id Pembohongan publik dong ya iklan2 tuh 😂,0
2023-05-12 07:18:41+00:00,@ayvsjia @david_gliath @bankbsi_id Sebelumnya di uninstall ga kak? Klo saya di uninstall dlu jdi harus aktivasi lgi dan ga bisa 😪,0
2023-05-12 07:18:02+00:00,@bankbsi_id Masih belum bisa top up e-wallet,0
2023-05-12 07:17:36+00:00,"@rdjauhari @bankbsi_id Betul kak.
Sampai tadi pagi saya sengaja ke Kantor cabang bsi bintaro,baru info keperluan ke security nya perihal mobile banking.Sudah langsung diberitahu bahwa mobile banking masih kendala.",0
2023-05-12 07:16:47+00:00,@bankbsi_id Belom bs apa2 nie Min,0
2023-05-12 07:16:27+00:00,"@bankbsi_id Belumm bisa, td nyoba ngisi ovo masih gagal",0
2023-05-12 07:16:19+00:00,@bankbsi_id Sami-sami kak siska. Minta tlg dinormalisasi ya mbankingnya. 🙏,1
2023-05-12 07:16:16+00:00,@kaaarrx @bankbsi_id udah bisa kok kalo mau tarik tunai di atm,1
2023-05-12 07:16:09+00:00,"bsi kpn bisanya sih, mbanking gabisa verifikasi uda ke atm lgsg gabisa jg, mau tarik tunai jg gabisa ke mandiri jg sama gabisa 😩😩😩 @bankbsi_id",0
2023-05-12 07:15:27+00:00,@bankbsi_id Transfer antar bank belum bisa.. gimana sih mimin?,0
2023-05-12 07:14:29+00:00,"@seijurouw @bankbsi_id coba cek berkala ka, setauku td lihat komen2 org udh bisa bsi mobile",1
2023-05-12 07:13:54+00:00,"@incekyurr @bankbsi_id sekarang udah mulai normal lagi kok kak, tapi belum merata sih",1
2023-05-12 07:13:49+00:00,"@bankbsi_id sampe kapann inii gabisa teruss??! mau bayar2 jadi susah soalnya uang semuanya ada di bsi, sampe harus minjem ke teman saya tuhh gara2 bsi gabisa teruss 😮‍💨😮‍💨😮‍💨 https://t.co/4mEYLMKCSC",0
2023-05-12 07:12:40+00:00,@bankbsi_id banyak x gaya,0
2023-05-12 07:12:29+00:00,Mau sampe kapan? @bankbsi_id :) https://t.co/L5SSZlhz84,0
2023-05-12 07:11:49+00:00,"Dan @bankbsi_id masih begini

Astaghfirullah
Mau bayar Hutang ke toko material dan mau bayar Upah Tukang yg kerja utk Pemb Toilet santri.

Mudahkan yaa Rabb https://t.co/vpr0wHO89z",1
2023-05-12 07:11:44+00:00,"Semoga saja bukan tanda2 Perampokan bank via IT, soalnya banyak asset umat Islam besar di BSI.",1
2023-05-12 07:11:35+00:00,"@ramadhia5 @arifrahmanse @bankbsi_id Nggak usah bohong juga tp, serangan cyber dibilang maintenance. Kompensasi pun ga ada. Harusnya mencontohkan bermuamalah yang baik, jujur dan tanggung jwb.",0
2023-05-12 07:11:18+00:00,"@bankbsi_id Halah, masih belom bisa min. Mau bayar BPJS ini lho, udah ketunda mulu berhari2 😌😪
@bankbsi",0
2023-05-12 07:11:13+00:00,@bankbsi_id Punyaku blum bisa nih gimna dong,0
2023-05-12 07:08:10+00:00,@bankbsi_id Internet banking masih gak bisa transfer huhu,0
2023-05-12 07:07:17+00:00,"@bankbsi_id Min demi apapun kalo dana cuman ada di bsi sedangkan cicilan tanggungan semua sudah jatuh tempooo DENDAAA NYA SIAPA YG MAU BAYAR 😩😭 eror kok ya lamaa BANGETTTT sumpa kalo uda bisa gabakal
Pake bsi lagiii 😭😭",0
2023-05-12 07:06:32+00:00,@bankbsi_id Kok blom bisa ya mbankingnya ya÷,0
2023-05-12 07:06:10+00:00,"@mesipul @bankbsi_id coba lagi kak nanti, karena belum merata perbaikannya sih kayaknya. jadi baru beberapa yang bisa",1
2023-05-12 07:05:58+00:00,"Mohon bantuannya, sudahlah saya tidak bisa mengakses rekening saya, malah saya juga kehilangan dana saya dengan jumlah yang cukup besar karena tarik tunai tidak keluar. Dan saya gak mau jawaban bermodalkan template dari Admin Medsos kalian @bankbsi_id #bsidown",0
2023-05-12 07:05:22+00:00,"@bankbsi_id Jawaban CS nya template dan tidak menjawab
Mana buktinya kalo sudah bisa??!!
Omong kosong!!! https://t.co/nExAsAs56R",0
2023-05-12 07:05:03+00:00,@bankbsi_id Belum bisa tf ke bank lain yah,0
2023-05-12 07:05:03+00:00,@bankbsi_id Saya aktivasi masih blm bisa min,0
2023-05-12 07:04:42+00:00,"@bankbsi_id Sampai skrg blom bisa ,saya dimedan",0
2023-05-12 07:04:17+00:00,"@bankbsi_id Min, top up ewallet msh blom bisa juga ini ya Allah, mo sampe kapan coba",0
2023-05-12 07:02:39+00:00,@bankbsi_id Bayar panjar perkara blm bisa weh,0
2023-05-12 07:02:22+00:00,@bankbsi_id Saya sampai sekarang ga bisa menggunakan bsi mobile,0
2023-05-12 07:02:04+00:00,"@redcobra_ @bankbsi_id @bank_indonesia @CNNIndonesia @detikcom @liputan6dotcom @pikiran_rakyat @ojkindonesia OJK @ojkindonesia harus tegur @bankbsi_id krn gangguan sistem IT miliknya slama 4 hari lbh (online dan offline) &amp; rugikan nasabah. OJK jg perlu lakukan audit kehandalan sistem IT BSI agar kejadian serupa tak terulang.
BSI tak cukup hanya minta maaf, tapi jg perlu ada kompensasi.",0
2023-05-12 07:01:10+00:00,"@bankbsi_id ngapusi, top up sopi sik ga iso 😤",0
2023-05-12 07:01:07+00:00,"@lemontea1886 @ojkindonesia @bankbsi_id ka, kalau setahu ku kayanya masih ada proses pemulihan terus, tapi fitur2 bsi mobile ada yg sudah bisa dan berjalan ka, coba cek berkala saja",1
2023-05-12 07:00:12+00:00,@GOATSKYALERT @arifrahmanse @bankbsi_id mana bot ny bolot lagi jawab ga nyambung,0
2023-05-12 06:59:48+00:00,@bankbsi_id mbanking error cees? Gabisa topup sopipey,0
2023-05-12 06:59:37+00:00,@rdjauhari @bankbsi_id Sama saya juga blm bisa aktivasi,0
2023-05-12 06:59:25+00:00,"@bankbsi_id alhamdlulilah, pale lu gepenk ? https://t.co/DvGIxz9B5U",0
2023-05-12 06:58:56+00:00,@michfrench69 @bankbsi_id Ini penampakan 1 menit yg lalu.. dah saya coba lagi.. hanya nya sama.. ga becuss https://t.co/4f2HkjkbAD,0
2023-05-12 06:58:34+00:00,@bankbsi_id Top up masih belum bisa,0
2023-05-12 06:58:13+00:00,@pejabrut @bankbsi_id  si biang kerok,0
2023-05-12 06:57:54+00:00,@bankbsi_id Pembohongan publik.. Udah 5 hari loh blm bisa ini gangguan apa nyuruh pindah bank?,0
2023-05-12 06:57:31+00:00,"@bankbsi_id Normalisasi sistem,mending itu direksi BSI yg di normalisasi.kalau blm normal jgn publikasikan bahwa SDH bisa.",1
2023-05-12 06:57:20+00:00,@michfrench69 @bankbsi_id 10menit yg lalu saya ingin ToP Up SP di menu ToP eWallet.. nyatanya ga bisa seperti yg saya fotokan..,0
2023-05-12 06:56:56+00:00,"Hari ini berapa kagetnya saya karena setelah saya cek di riwayat transaksi BSI Mobile, transaksi tarik tunai yang gagal di ATM tersebut malah memotong saldo rekening saya, namun dana yang keluar sama di transaksi tersebut sekali nihil. @bankbsi_id #bsidown",0
2023-05-12 06:56:36+00:00,"Tim IT OJK, Bank Indonesia, dan BSI saat ini mendalami apa penyebab gangguan sistem di Bank Syariah Indonesia. https://t.co/EZ6FS2ASVB",1
2023-05-12 06:55:46+00:00,@bankbsi_id Fitur e-mas belum bisa nih min,0
2023-05-12 06:55:13+00:00,"Transaksi ini dilakukan pada tanggal 10 Mei 2023, di jam yang tertera di gambar, tapi uangnya tidak bisa keluar, saya sampai berulangkali mencoba di ATM BSI KC Pekanbaru Sudirman 1, tapi hasilnya nihil.
@bankbsi_id #bsidown",0
2023-05-12 06:54:24+00:00,@bankbsi_id Akhirnyaaa… semangat selalu temen” IT BSI🔥🤟,1
2023-05-12 06:52:57+00:00,"@bankbsi_id BSI yg terhormat.. video ada ga sesuai dengan kenyataan..
Nyataan sampai siang ini, ToP Up eMoney/eWallet ga bisa...
Jangan mancing anarki nasabah donk https://t.co/u1aVJLYr4y",0
2023-05-12 06:52:09+00:00,"@bankbsi_id mhn info, apakah sudah bisa layanan bikin rek. Bsi",0
2023-05-12 06:52:03+00:00,@bankbsi_id Tolong min diralat. Per Jumat hr ini.kemarin belum bisa,0
2023-05-12 06:50:46+00:00,@bankbsi_id @erickthohir @KemenBUMN @ojkindonesia sudah benar2 parah. Masih juga down BSI Net. Down kok 5 hari? Pak @erickthohir ganti tuh semua direksi. Ga becus. https://t.co/b3rf2HPFk1,0
2023-05-12 06:49:49+00:00,@bankbsi_id Fitur transfer kok belum bisa ya min? Dipakai buat terima transferan pun juga belum bisa,0
2023-05-12 06:48:38+00:00,@bankbsi_id bohong lu !!!!!! masih gbs kaleee trf topup dari bsi mobile !!,0
2023-05-12 06:47:42+00:00,@bankbsi_id Gayamu bicara sdh bisa.ini mau TF tdk bisa aplikasinya,0
2023-05-12 06:47:08+00:00,"@bankbsi_id Waalaikumussalam warahmatullahi Wabarakatuh. Alhamdulillah simpanan kami aman bersama BSI,walaupun dlm keadaan darurat beberapa hari ini. Semoga kedepannya BSI semakin maju dan semakin protektif terhadap gangguan2 apapun.",1
2023-05-12 06:46:52+00:00,@bankbsi_id Transfer dr senin RTGS dari BRI ke BSI smpe jam segini belum masuk jg😬,0
2023-05-12 06:45:52+00:00,"@bankbsi_id Belom bisa yaaa, transferr aja belom lagi ni aa",0
2023-05-12 06:45:10+00:00,@bankbsi_id Apaan ..isi gopay kaga bisa..,0
2023-05-12 06:43:04+00:00,"@bankbsi_id Sabar ya min, Mimin tinggal jawab aja pertanyaan² yang datang. Biarkan programmer nya yang bekerja menormalkan kembali. Yang adem ya min, jangan ikut panas kek servernya ✌️",1
2023-05-12 06:40:35+00:00,@bankbsi_id ini yg dimaksud cuma ngecek saldo kan? top up belum bisa 😤 CEPETAN DONG,0
2023-05-12 06:40:21+00:00,"@bankbsi_id gak jelas, sampe hari ini masih belum bisa setoran, transfer antar bank gak bisa, top up e wallet pun gak bisa 😒😒😒",0
2023-05-12 06:40:15+00:00,@bankbsi_id Wilayah aceh dan sumatra utara mobile banking blm bisa? Jagan buat masyarakat jengkel,0
2023-05-12 06:39:50+00:00,"@PartaiSocmed Ada benarnya, sih.
Gue mau coba ngajuin kredit renovasi rumah ke @bankbsi_id , ternyata syarat²nya kayak bank konvensional.
Gue kira bakal lebih mudah karena syari'ah.
😀😀",0
2023-05-12 06:36:25+00:00,"@Deadeyyya @bankbsi_id ka, udah coba lagi masuk? keknya bsi mobile sudah bisa tf dll, cek berkala saja ka",1
2023-05-12 06:36:14+00:00,"@LuciferInChaos @bankbsi_id Kemaren ATM di kantor pusat sana jg cm ada 1 tok... Ntr mau coba ke yg terdekat rumah deh. Moga bs, krn nunggu e-banking entah kpn. Dan pihak bank diam bae ini.",0
2023-05-12 06:35:47+00:00,"@bankbsi_id citilink telat 3 jam ngasi makan, nie aktifitas keuangan modar lebih dari 4 hari masa ga ada kompensasi? parah banget lu",0
2023-05-12 06:35:37+00:00,"@bankbsi_id boong, transfer belum bisa",0
2023-05-12 06:35:04+00:00,"@bankbsi_id Masih belum bisa min 😔
Mau sampe kapan ini? Hadeuhhh https://t.co/jMNPL18thz",0
2023-05-12 06:34:38+00:00,@bankbsi_id Alhamdulillah....,1
2023-05-12 06:34:06+00:00,"@JafarSalman23 @ch_chotimah2 @bankbsi_id udah ada beberapa yang bisa, kayaknya pemulihannya belum merata ini kak",1
2023-05-12 06:34:02+00:00,"@ramaditya___ @bankbsi_id ka, udah coba lagi ka bsi mobile bankingnya? saya lihat bbrp sliweran twit ada yang sudah bisa, meski kayanya blm pulih sepenuhnya",1
2023-05-12 06:33:56+00:00,"@hafshahhumam @bankbsi_id sama ka, aku juga tf ke bsi lewat sopay tp masih belum masuk, itu solusinya gmn ya 😭",0
2023-05-12 06:33:33+00:00,"@bankbsi_id masuk mbanking dan diminta verifikasi langsung ke kantor cabang. Sudah disamperin ke kantor cabang, tapi katanya di cabang tersebut tidak bisa verifikasi mbanking. Kalian gimana sih sistemnya? Malah merepotkan nasabah saja!",0
2023-05-12 06:32:59+00:00,@bankbsi_id bsi bisnis kenapa belum bisa,0
2023-05-12 06:32:42+00:00,"@bankbsi_id Belum bisa min, mau transfer ga bisa https://t.co/J9xBUyyxnu",0
2023-05-12 06:32:32+00:00,"Halo @bankbsi_id . Transaksi ini memang saya lakukan di ATM BSI KC Pekanbaru 1, tetapi dananya tidak berhasil keluar karena alasan ATM error pada saat penarikan. Sudah saya laporkan ke Menu Customer Care di Aplikasi BSI Mobile namun tidak bisa diproses. #bsidown https://t.co/Cmlox1CREg",0
2023-05-12 06:32:30+00:00,@bankbsi_id @AhmadGozali Jangan salahkan pelanggan ya min kl hbs ini ramai2 pindah bank,0
2023-05-12 06:32:09+00:00,@conjvert @bankbsi_id takut saldo nya ilang huhuu,0
2023-05-12 06:31:31+00:00,"@bankbsi_id Gaakbisa digunakan tf dari dari dana ke bsi, selalu timbul bank anda bermasalah.. tolonggg gimana ini",0
2023-05-12 06:31:20+00:00,"@bankbsi_id Bohong dulu gitu yaa... 
Guna nya apa sih nih buat top up aja blm bisa wkwk https://t.co/Px45oipxzF",0
2023-05-12 06:31:13+00:00,"@titarosieta @bankbsi_id coba cek berkala aja ka, siapa tahu perlahan sudah bisaa. kalau saya sih larinya ke atm krn urgent",1
2023-05-12 06:30:31+00:00,"@bankbsi_id Barusan aku mau topup dana masih ga bisa nih min, cuma bisa cek saldo doang.. bingung mau weekend ga bisa kemana-mana. Huft",0
2023-05-12 06:29:45+00:00,PT Bank Syariah Indoneia Tbk (BSI) telah menyampaikan permohonan maaf atas kendala yang dialami nasabah dalam mengakses layanan BSI. Anggota Komisi XI DPR RI Hendrawan Supratikno soroti kemanan SIber perbankan harus berlapis. https://t.co/cBWO7N83fF,1
2023-05-12 06:29:29+00:00,@CVilleSwim @bankbsi_id apaan si tolol,0
2023-05-12 06:29:02+00:00,@bankbsi_id sampai siang ini belum bisa top up....bohong aja kerjaanmu!!!!,0
2023-05-12 06:28:59+00:00,@bankbsi_id belum bisa😭,0
2023-05-12 06:28:45+00:00,"@bankbsi_id Saya mau bayar pajak kendaraan jatuh tempo, tapi sampai saat ini tidak bisa transfer keluar BSI dan topup wallet utk alternatif. Kalau saya telat bayar pajak, BSI bisa kompensasi denda saya emangnya?",0
2023-05-12 06:27:26+00:00,"@sridhifa @bankbsi_id mbak della kemaren ke kantor pusat, uni. bisa ambil katanya. imo, kl bs diambil ambil aja dulu. kl uni ada rek lain, pindah ke sana, tp kl ga ada bs titip dulu ke siapa gitu.

moga2 masalahnya cpt kelar &amp; semua nasabah bs pake m/e-banking lg scptnya.",1
2023-05-12 06:27:16+00:00,"@bankbsi_id Tapi blm BISA NORMAL BANK BSI TEMAN SAYA KIRIM MONEY KE QATAR TO INDONESIAN BANK BSI TAPI BLM MASUK  SUDAH 7 HARI INI  
wilayah LOMBOK NTB",0
2023-05-12 06:26:54+00:00,"@bankbsi_id Halah apaan tadi saya mau ke teller ngambil duid malah disuruh ke ATM, kek gw mo ke teller privasi terjamin nah ini di teller mana diliatin yang nunggu dibelakang.",0
2023-05-12 06:26:53+00:00,@bankbsi_id utk pembayaran dan tf masih belom bisa min mbankingnya,0
2023-05-12 06:26:47+00:00,@bankbsi_id Kate siape transfer dah bisa? Ini barusan mau transfer masih nyangkut. Jadi kapan ini pulihnya? https://t.co/ufj7JQljJi,0
2023-05-12 06:25:13+00:00,Teman saya kirim dari money ke Qatar to Indonesian Bank BSI kenapa sampe sekarang tidak bisa ke sini. Tgl 06/05/2023 smape tgl 12/05/2023 blm ke masuk account sy   keluarga sy sakit'sy butuh money.  Mohon dmn ini https://t.co/YxgvQLap0y,0
2023-05-12 06:24:23+00:00,"Layanan perbankan PT Bank Syariah Indonesia Tbk (BSI) pada Kamis (11/5/2023), telah kembali normal, baik di kantor cabang, mesin anjungan tunai mandiri (ATM) maupun mobile banking sehingga dapat digunakan oleh nasabah untuk bertransaksi.
Selengkapnya
https://t.co/BPmyYNdikM",1
2023-05-12 06:24:10+00:00,"@bankbsi_id BSI harus memberi KOMPENSASI untuk semua nasabah yang terdampak akibat KECEROBOHAN pihak bank! Ini merugikan semua nasabah! Perekonomian mandek! Ini bukan masalah uang aman di BSI atau tidak, masalahnya adalah KITA BUTUH UANG!!! Kesel banget!",0
2023-05-12 06:24:03+00:00,@bankbsi_id Transfer via BSI Mobile masih belum bisa digunakan,0
2023-05-12 06:23:35+00:00,@bankbsi_id Saya mau registrasi ulang masih belum bisa,0
2023-05-12 06:22:51+00:00,@bankbsi_id Mending pindah ke bca,0
2023-05-12 06:22:47+00:00,@bankbsi_id Bank SI harus mulai melihat keamanan teknologi lebih dalam. Cari konsultan2 hebat buat mwncwgah dikemudian hari. Pegawai jangan dikasih akses internet!,1
2023-05-12 06:22:45+00:00,"@p_dpsari @bankbsi_id iya wooy kemarin aku mau bayar pake debit tp d mesin edcnya g bisa2, kampret emg",0
2023-05-12 06:22:25+00:00,"@bankbsi_id mbak/mas minta tolong dong, mau sampe kapan begini?? https://t.co/TqzjoPO0YV",0
2023-05-12 06:21:31+00:00,@bankbsi_id yakin dek ? top up nya belum bisa loo ☕👌 https://t.co/9xdYTzVK4L,0
2023-05-12 06:21:16+00:00,@bankbsi_id Ah kata siapa? Saya kok blm bisa akses? Kmrn malam bisa trf.. tp akses akun emas ga bisa.. sampai skrg ga bisa https://t.co/79HyTMx1bl,0
2023-05-12 06:20:33+00:00,Inget banget dulu ngehujatin BSI jelek wkwkwkwk sekarang sudah tidak begitu terpakai 🤣 pindah bank adalah solusi,0
2023-05-12 06:20:10+00:00,"@bankbsi_id tolong deh ini g bisa2, aku ke kantor cabangnya trs tanya ke satpamnya trs katanya tarik tunai aja g usah pkai apk, lah utk apa ciptain apk klo g bisa digunain, trs satpamnya jg cuek bebek gtu mentang2 liat aku kek msh bocil kyk diremehin gtu https://t.co/9C3wYiVDwH",0
2023-05-12 06:19:35+00:00,"@bulgaqi @bankbsi_id Dan hari ini masih bln bisa full transaksi 🤐🤐🤐🤐, tdk ada penjelasan asbab dan sampai kpn ini bisa pulih kembali",0
2023-05-12 06:18:40+00:00,Aelaah udah paketan tertahan di tempat sortir @jntexpressid dari 4 hari lalu. Mbanking error pula @bankbsi_id 🫠,0
2023-05-12 06:18:10+00:00,@bankbsi_id Mana sampe sekarang blom bisa aktivasi !!!!,0
2023-05-12 06:16:15+00:00,"@bankbsi_id Udah bisa ambil tunai blm ya? Butuh bgt nih, hisss. Abis ini ganti ke Bank Swasta aja deh. Nyebelin ngehambat transaksi. Huftt",0
2023-05-12 06:15:47+00:00,Ya Allah gua mau top up sama bayar tagihan ga bisa bisa dari kemaren kemaren @_BankBSI_id :),0
2023-05-12 06:15:39+00:00,@bankbsi_id Hr ini sy BELUM BISA transfer di app atau di atm bsi!!,0
2023-05-12 06:15:35+00:00,"@bankbsi_id saya itu nasabah maupun konsumen yang tidak rewel -tapi seminggu ini you're really annoying

keep up the good work",0
2023-05-12 06:13:21+00:00,"@nikkiannisa28 @bankbsi_id kalau urgent saranku ke atm atau kcp aja ka, tapi pas lihat sliweran tadi banyak yg bilang bsi mobile bisa",1
2023-05-12 06:13:08+00:00,@bankbsi_id Transfer antar bank belum bisa min,0
2023-05-12 06:12:12+00:00,"@bankbsi_id Apaan udah 5 hari yaa min, masih gak bisa",0
2023-05-12 06:12:00+00:00,"Kabar gembira untuk nasabah BSI di aceh Jaringan ATM & M-Banking BSI di Aceh Sudah Kembali Normal

Jaringan Bank Syariah Indonesia mulai bisa diakses kembali oleh para nasabah di Aceh, Setelah beberapa hari terjadi eror sistem jaringan yang terjadi pada Bank Syariah Indonesia (BSI) membuat geram para nasabah, kesulitan untuk bertransaksi melalui bank ini juga sempat menimbulkan keresahan bagi nasabahnya.
@bankbsi_id
#BSIKembaliPulih",1
2023-05-12 06:11:26+00:00,"@bankbsi_id Alhamdulillaah, tolong jgn bikin panik warga",1
2023-05-12 06:11:06+00:00,"@pevicah @bankbsi_id @emantoyo dicoba lagi aja nanti kak, pemulihannya ini belum merata kayaknya",1
2023-05-12 06:10:18+00:00,@bankbsi_id Topup dana belom bisa min,0
2023-05-12 06:07:51+00:00,nyicil pindahin tabungan dari BSI ke bank yang mobile bankingnya gak maintenance sampe berhari-hari🙂,0
2023-05-12 06:07:46+00:00,@bankbsi_id Blm bisa top Up ewallet ni gmna deh,0
2023-05-12 06:06:55+00:00,@Rmiizuu @bankbsi_id Sama gak bisa TF saya,0
2023-05-12 06:06:51+00:00,"@bankbsi_id ini it-nya gimana min kerjanyaa? 
aing kagak gaji gajian nih. parah paraah.",0
2023-05-12 06:05:57+00:00,tolong banget @bankbsi_id ini bsi mobile mau sampe kapan ya errornya,0
2023-05-12 06:05:31+00:00,@bankbsi_id ya allah bsi kapan ini bisa dipakai mbankingnya?? Saya mau tf ga bisa bisa,0
2023-05-12 06:05:24+00:00,"Selamat siang @bankbsi_id , top up ovo &amp; gopay melalui mobile banking bsi blm bisa ya ditempat saya, makasih.",0
2023-05-12 06:04:58+00:00,@bankbsi_id Gk bisa min https://t.co/8TAyPYuqPS,0
2023-05-12 06:04:02+00:00,"@bankbsi_id selain bsi mobile, kapan bs digunakan kembali min? ini duit mau dipakai pun tak bisa, hadeuhhhh.
parah banget masa bisa gak ada kepastian kapan normal lagi, ckkkckckck",0
2023-05-12 06:03:34+00:00,@bankbsi_id Ganggu bgt ini bank https://t.co/ofhRnGVhad,0
2023-05-12 06:03:30+00:00,"@MRR_Chanell @bankbsi_id coba cek berkala ya ka, siapa tahu bisa",1
2023-05-12 06:02:43+00:00,"@xahsann @bankbsi_id cek berkala ka, bbrp saya lihat ada yang sudah bisa",1
2023-05-12 06:02:31+00:00,@bankbsi_id entah sampai kapaaaaan https://t.co/eS1nSRt3ax,0
2023-05-12 06:01:45+00:00,@DiorafliM @sarbeuuu @bankbsi_id Penipu!!!,0
2023-05-12 06:00:10+00:00,@bankbsi_id Top Up spay blm bisa,0
2023-05-12 05:59:37+00:00,@bankbsi_id Yang masih nabung di Bank BUMN di pindah kan saja ke bank swasta apalagi transaksi nya besar.. cuma mau ngingetin,0
2023-05-12 05:59:32+00:00,"@bankbsi_id Alhamdulillah, sejak kemarin sore, untuk info saldo, cek mutasi, transfer antar BSI, tarik tanpa ATM dan bbrp fitur lainnya via M-Banking  sudah kembali normal. Thank U, BSI. Semoga cepat kembali pulih dan normal dgn sempurna 😉",1
2023-05-12 05:59:06+00:00,@bankbsi_id Kalau udah beres kabarin ya. Saya mau kasih tahu teman-teman untuk tarik semua uangnya dari BSI. Terimakasih 🙏,0
